time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
4/8/2020 10:15,7,7,8,-1,7,5,14
4/8/2020 10:05,7,8,7,-1,5,3,14
4/8/2020 11:00,6,7,7,-1,4,4,14
4/8/2020 11:30,5,7,7,-1,6,3,14
4/8/2020 9:25,5,7,6,-1,5,6,14
4/8/2020 10:55,6,7,8,-1,5,5,14
4/8/2020 9:55,6,7,7,-1,5,5,14
4/8/2020 10:55,7,7,6,-1,5,5,14
4/8/2020 8:50,6,8,7,-1,5,4,14
4/8/2020 9:35,5,7,7,-1,5,5,14
4/8/2020 9:20,6,8,7,-1,5,5,14
4/8/2020 9:10,5,7,7,-1,4,3,14
4/8/2020 8:35,7,7,6,-1,5,4,14
4/8/2020 10:25,5,7,7,-1,4,4,14
4/8/2020 9:20,7,7,7,-1,6,5,14
4/8/2020 9:15,9,7,7,-1,4,3,14
4/8/2020 9:50,6,7,7,-1,5,4,14
4/8/2020 10:25,6,6,7,-1,4,4,14
4/8/2020 9:20,8,8,8,-1,5,5,14
4/8/2020 9:15,7,7,8,-1,5,4,14
4/8/2020 9:25,5,8,6,-1,6,4,14
4/8/2020 10:30,6,7,6,-1,5,4,14
4/8/2020 8:50,5,6,7,-1,5,3,14
4/8/2020 9:35,7,7,7,-1,5,4,14
4/8/2020 9:15,5,7,7,-1,6,4,14
4/8/2020 9:10,7,8,6,-1,6,4,14
4/8/2020 8:45,7,8,6,-1,4,4,14
4/8/2020 10:35,6,7,7,-1,4,4,14
4/8/2020 11:25,6,7,7,-1,5,4,14
4/8/2020 10:25,7,7,7,-1,5,5,14
4/8/2020 9:40,7,6,8,-1,6,3,14
4/8/2020 8:55,6,7,8,-1,4,4,14
4/8/2020 9:00,7,8,6,-1,4,5,14
4/8/2020 17:30,6,8,6,-1,5,4,14
4/8/2020 10:55,7,6,7,-1,5,5,14
4/8/2020 11:20,6,7,6,-1,4,4,14
4/8/2020 11:50,6,7,8,-1,5,4,14
4/8/2020 8:40,7,6,7,-1,7,3,14
4/8/2020 8:40,6,6,7,-1,5,4,14
4/8/2020 10:10,7,8,9,-1,5,2,14
4/8/2020 11:35,6,7,7,-1,4,4,14
4/8/2020 10:45,7,8,7,-1,5,4,14
4/8/2020 9:05,5,7,7,-1,5,5,14
4/8/2020 10:00,6,6,7,-1,4,4,14
4/8/2020 9:25,7,8,7,-1,5,5,14
4/8/2020 9:05,7,7,7,-1,6,4,14
4/8/2020 13:00,6,7,6,-1,4,5,14
4/8/2020 9:10,7,7,8,-1,6,4,14
4/8/2020 10:25,5,7,8,-1,6,3,14
4/8/2020 8:35,7,7,7,-1,5,5,14
4/8/2020 9:40,7,6,7,-1,7,3,14
4/8/2020 10:55,6,7,6,-1,5,3,14
4/8/2020 9:00,7,7,7,-1,4,4,14
4/8/2020 8:35,5,7,7,-1,5,4,14
4/8/2020 12:35,6,7,8,-1,4,4,14
4/8/2020 8:35,8,7,7,-1,5,4,14
4/8/2020 10:25,6,8,6,-1,6,4,14
4/8/2020 10:20,6,7,6,-1,4,5,14
4/8/2020 9:15,5,7,9,-1,5,3,14
4/8/2020 10:20,5,6,7,-1,5,5,14
4/8/2020 9:30,6,8,6,-1,5,3,14
4/8/2020 9:30,7,9,8,-1,5,3,14
4/8/2020 11:05,6,7,6,-1,6,3,14
4/8/2020 9:00,7,9,7,-1,4,4,14
4/8/2020 10:30,6,7,7,-1,4,4,14
4/8/2020 9:10,6,6,7,-1,5,5,14
4/8/2020 9:15,5,7,7,-1,7,5,14
4/8/2020 8:45,6,6,7,-1,6,4,14
4/8/2020 9:55,8,7,7,-1,6,5,14
4/8/2020 8:35,6,8,7,-1,4,4,14
4/8/2020 11:45,7,8,6,-1,5,3,14
4/8/2020 12:20,8,7,8,-1,6,3,14
4/8/2020 8:40,5,7,7,-1,5,4,14
4/8/2020 8:50,7,7,6,-1,4,3,14
4/8/2020 9:05,6,7,6,-1,5,3,14
4/8/2020 9:10,6,7,7,-1,6,5,14
4/8/2020 12:15,5,8,6,-1,5,4,14
4/8/2020 10:25,6,7,7,-1,4,4,14
4/8/2020 10:25,6,7,6,-1,6,5,14
4/8/2020 9:35,7,7,7,-1,7,4,14
4/8/2020 8:50,6,7,7,-1,6,3,14
4/8/2020 8:40,6,8,7,-1,5,4,14
4/8/2020 9:20,6,7,7,-1,5,4,14
4/8/2020 9:25,6,7,6,-1,5,4,14
4/8/2020 10:20,6,8,7,-1,4,4,14
4/8/2020 8:50,8,7,6,-1,5,4,14
4/8/2020 10:30,6,6,7,-1,5,4,14
4/8/2020 8:40,5,7,8,-1,4,3,14
4/8/2020 8:50,7,6,8,-1,4,4,14
4/8/2020 9:25,6,7,6,-1,5,5,14
4/8/2020 10:30,6,6,7,-1,5,5,14
4/8/2020 10:35,8,6,7,-1,6,4,14
4/8/2020 9:50,6,7,9,-1,5,4,14
4/8/2020 10:30,6,9,7,-1,4,4,14
4/8/2020 8:40,5,7,8,7,5,3,14
4/8/2020 9:25,5,7,7,-1,5,5,14
4/8/2020 8:40,6,6,9,-1,5,4,14
4/8/2020 9:15,7,7,8,3,5,4,14
4/8/2020 8:50,7,6,7,-1,5,3,14
4/8/2020 9:50,7,6,8,-1,5,4,14
4/8/2020 9:40,6,6,7,0,6,4,14
4/8/2020 9:20,6,7,6,-1,6,4,14
4/8/2020 10:00,6,7,6,-1,5,2,14
4/8/2020 8:40,7,7,7,-1,6,4,14
4/8/2020 9:45,6,7,6,-1,5,5,14
4/8/2020 9:10,7,8,9,-1,5,5,14
4/8/2020 8:40,6,8,7,-1,5,3,14
4/8/2020 9:05,6,7,8,-1,4,3,14
4/8/2020 8:40,6,7,6,-1,5,3,14
4/8/2020 10:05,5,6,7,-1,6,3,14
4/8/2020 8:35,6,7,7,-1,6,4,14
4/8/2020 8:55,5,6,7,-1,6,4,14
4/8/2020 11:05,5,7,7,-1,5,4,14
4/8/2020 9:40,7,8,7,-1,5,3,14
4/8/2020 9:20,4,7,6,-1,6,5,14
4/8/2020 8:35,6,7,6,-1,6,3,14
4/8/2020 9:55,6,6,7,-1,4,5,14
4/8/2020 9:40,7,8,7,-1,4,3,14
4/8/2020 8:50,7,7,7,-1,5,3,14
4/8/2020 10:10,6,8,7,-1,5,3,14
4/8/2020 9:35,6,7,6,-1,4,5,14
4/8/2020 15:45,6,7,8,-1,5,5,14
4/8/2020 8:40,6,8,7,-1,5,4,14
4/8/2020 9:25,6,7,7,-1,5,4,14
4/8/2020 8:55,5,7,8,-1,4,4,14
4/8/2020 9:20,6,8,6,-1,4,4,14
4/8/2020 10:45,7,6,7,-1,7,5,14
4/8/2020 10:40,7,8,8,-1,4,2,14
4/8/2020 9:05,7,7,7,-1,4,5,14
4/8/2020 8:50,6,7,7,-1,3,5,14
4/8/2020 10:10,5,7,8,-1,5,5,14
4/8/2020 10:05,6,8,7,-1,5,3,14
4/8/2020 8:40,7,7,7,-1,6,4,14
4/8/2020 9:00,6,6,7,-1,5,4,14
4/8/2020 9:10,7,6,8,-1,5,4,14
4/8/2020 9:15,6,7,7,-1,5,4,14
4/8/2020 9:25,6,6,8,-1,4,4,14
4/8/2020 8:55,8,8,7,-1,5,5,14
4/8/2020 10:35,5,6,7,-1,6,4,14
4/8/2020 8:50,5,8,8,-1,4,5,14
4/8/2020 8:50,6,6,7,-1,5,4,14
4/8/2020 9:10,5,6,8,-1,3,4,14
4/8/2020 11:05,6,6,8,2,4,4,14
4/8/2020 10:00,6,7,7,-1,6,4,14
4/8/2020 9:05,6,7,8,-1,7,6,14
4/8/2020 8:40,5,8,7,-1,4,3,14
4/8/2020 9:35,5,8,7,-1,6,4,14
4/8/2020 11:30,6,8,6,-1,5,2,14
4/8/2020 8:35,7,8,6,-1,6,4,14
4/8/2020 9:50,5,6,7,-1,5,5,14
4/8/2020 9:15,7,8,7,-1,5,4,14
4/8/2020 8:40,7,7,6,-1,4,4,14
4/8/2020 9:45,6,7,7,-1,5,4,14
4/8/2020 9:35,6,6,8,-1,5,4,14
4/8/2020 8:40,8,6,7,-1,5,4,14
4/8/2020 11:00,7,8,7,-1,6,3,14
4/8/2020 9:50,6,7,7,-1,6,3,14
4/8/2020 10:50,6,7,7,-1,6,5,14
4/8/2020 10:00,6,7,7,-1,4,5,14
4/8/2020 12:10,6,7,7,-1,5,5,14
4/8/2020 10:05,5,7,7,-1,5,4,14
4/8/2020 9:50,6,6,6,-1,4,5,14
4/8/2020 9:00,7,7,7,-1,4,4,14
4/8/2020 8:55,7,7,7,-1,6,3,14
4/8/2020 9:05,6,5,7,-1,6,4,14
4/8/2020 9:25,6,6,7,-1,5,5,14
4/8/2020 9:15,7,5,7,-1,5,4,14
4/8/2020 8:45,5,7,7,-1,5,3,14
4/8/2020 11:10,6,7,6,-1,5,5,14
4/8/2020 11:15,7,7,7,-1,6,4,14
4/8/2020 9:25,7,7,7,-1,5,4,14
4/8/2020 9:45,7,7,7,-1,4,5,14
4/8/2020 12:25,7,8,7,-1,5,4,14
4/8/2020 10:20,6,7,7,-1,6,4,14
4/8/2020 11:35,7,7,7,-1,6,4,14
4/8/2020 9:30,6,7,7,-1,5,4,14
4/8/2020 10:40,6,7,6,-1,4,4,14
4/8/2020 8:55,7,7,7,-1,5,4,14
4/8/2020 8:40,6,8,7,-1,4,2,14
4/8/2020 9:30,5,7,7,-1,6,4,14
4/8/2020 9:00,5,7,8,-1,5,5,14
4/8/2020 8:55,6,7,7,-1,6,3,14
4/8/2020 9:50,6,9,7,-1,5,4,14
4/8/2020 8:35,6,7,7,-1,6,5,14
4/8/2020 8:55,6,7,7,-1,4,5,14
4/8/2020 10:15,6,8,8,-1,3,5,14
4/8/2020 10:10,5,6,8,-1,6,5,14
4/8/2020 10:10,6,7,7,-1,4,5,14
4/8/2020 8:55,7,9,7,-1,5,4,14
4/8/2020 9:55,6,7,8,-1,4,4,14
4/8/2020 8:45,5,8,6,-1,5,5,14
4/8/2020 11:20,6,7,7,-1,5,2,14
4/8/2020 8:35,5,7,7,10,5,4,14
4/8/2020 10:50,6,7,7,-1,4,4,14
4/8/2020 9:50,7,7,7,-1,4,5,14
4/8/2020 9:45,5,6,7,-1,4,3,14
4/8/2020 9:55,7,8,7,-1,5,4,14
4/8/2020 8:50,7,7,7,-1,4,3,14
4/8/2020 8:45,6,7,7,-1,6,4,14
4/8/2020 10:30,8,8,6,-1,5,4,14
4/8/2020 12:10,7,7,6,-1,5,3,14
4/8/2020 8:45,7,8,6,-1,5,4,14
4/8/2020 9:30,6,7,7,-1,5,4,14
4/8/2020 9:10,6,7,7,-1,5,4,14
4/8/2020 8:45,5,7,8,-1,5,4,14
4/8/2020 10:15,7,7,7,-1,5,4,14
4/8/2020 12:55,7,7,7,-1,6,3,14
4/8/2020 13:35,6,7,7,-1,6,3,14
4/8/2020 10:25,6,7,7,-1,6,3,14
4/8/2020 8:35,7,6,6,-1,5,4,14
4/8/2020 9:20,6,7,8,-1,4,3,14
4/8/2020 9:05,5,7,7,-1,3,4,14
4/8/2020 10:20,5,7,7,-1,6,4,14
4/8/2020 8:40,5,7,7,-1,5,4,14
4/8/2020 9:10,5,6,7,-1,7,4,14
4/8/2020 9:35,5,7,6,-1,5,5,14
4/8/2020 10:05,7,9,7,-1,4,4,14
4/8/2020 8:55,5,5,8,-1,4,4,14
4/8/2020 8:40,6,7,7,-1,5,5,14
4/8/2020 9:20,4,6,8,-1,5,4,14
4/8/2020 9:45,6,8,8,-1,6,4,14
4/8/2020 8:55,7,7,6,-1,5,4,14
4/8/2020 11:20,6,8,6,-1,5,4,14
4/8/2020 8:45,6,6,6,-1,5,5,14
4/8/2020 9:15,5,7,7,-1,5,3,14
4/8/2020 11:20,6,6,7,-1,5,4,14
4/8/2020 9:50,7,5,7,-1,6,5,14
4/8/2020 8:35,5,7,6,-1,6,5,14
4/8/2020 9:00,8,7,7,-1,5,4,14
4/8/2020 8:40,5,8,8,-1,6,4,14
4/8/2020 8:40,6,7,7,-1,5,5,14
4/8/2020 9:05,6,7,6,-1,5,4,14
4/8/2020 8:50,6,7,7,-1,5,5,14
4/8/2020 10:15,6,6,7,-1,6,5,14
4/8/2020 10:10,4,6,7,-1,5,5,14
4/8/2020 8:40,5,7,7,-1,5,4,14
4/8/2020 11:15,6,8,8,-1,4,4,14
4/8/2020 11:50,6,7,7,-1,5,5,14
4/8/2020 11:30,6,7,7,-1,5,5,14
4/8/2020 9:35,6,8,7,-1,6,5,14
4/8/2020 8:55,6,8,9,-1,5,3,14
4/8/2020 8:55,5,6,7,-1,5,4,14
4/8/2020 9:40,6,8,8,-1,5,4,14
4/8/2020 8:50,6,7,7,-1,5,4,14
4/8/2020 12:05,7,7,7,-1,4,5,14
4/8/2020 8:50,7,8,8,-1,3,5,14
4/8/2020 9:55,6,7,7,-1,4,4,14
4/8/2020 9:20,5,7,8,-1,4,3,14
4/8/2020 11:55,7,7,9,-1,4,3,14
4/8/2020 9:50,6,6,8,-1,5,4,14
4/8/2020 9:05,6,8,6,-1,5,5,14
4/8/2020 9:35,6,8,7,-1,6,6,14
4/8/2020 11:15,6,7,8,-1,4,4,14
4/8/2020 9:40,6,7,8,-1,5,4,14
4/8/2020 8:40,7,7,8,-1,5,3,14
4/8/2020 9:30,5,8,7,-1,6,4,14
4/8/2020 8:35,7,7,8,-1,6,4,14
4/8/2020 8:40,6,7,7,-1,6,3,14
4/8/2020 10:50,6,7,8,-1,5,4,14
4/8/2020 9:15,6,8,7,-1,5,5,14
4/8/2020 9:25,7,7,6,-1,4,4,14
4/8/2020 12:30,5,9,6,-1,5,4,14
4/8/2020 9:25,6,7,6,-1,5,4,14
4/8/2020 9:00,7,6,7,-1,5,3,14
4/8/2020 9:55,6,7,7,-1,6,4,14
4/8/2020 9:25,8,8,8,-1,5,3,14
4/8/2020 8:55,6,7,7,-1,5,4,14
4/8/2020 11:30,5,7,6,-1,5,4,14
4/8/2020 10:15,8,8,7,-1,7,3,14
4/8/2020 14:10,5,7,7,-1,5,5,14
4/8/2020 9:45,5,7,6,-1,5,5,14
4/8/2020 9:25,5,6,7,-1,5,5,14
4/8/2020 8:55,6,6,7,-1,5,3,14
4/8/2020 11:25,5,7,8,-1,5,4,14
4/8/2020 8:45,7,8,7,-1,5,3,14
4/8/2020 9:20,6,6,7,-1,4,4,14
4/8/2020 9:35,7,7,7,-1,5,5,14
4/8/2020 15:20,7,6,8,-1,6,4,14
4/8/2020 9:05,6,7,7,-1,5,3,14
4/8/2020 11:20,6,6,6,-1,5,4,14
4/8/2020 10:00,6,7,7,-1,4,3,14
4/8/2020 8:35,6,7,6,-1,5,3,14
4/8/2020 9:00,5,7,9,-1,5,4,14
4/8/2020 8:40,6,8,7,-1,4,5,14
4/8/2020 12:10,6,6,6,-1,5,4,14
4/8/2020 10:10,5,7,7,-1,4,5,14
4/8/2020 9:40,5,6,7,-1,4,5,14
4/8/2020 9:00,5,7,8,-1,5,4,14
4/8/2020 9:20,7,7,7,-1,5,3,14
4/8/2020 10:15,6,7,8,-1,5,5,14
4/8/2020 9:50,5,8,6,-1,4,6,14
4/8/2020 11:20,6,7,7,-1,5,4,14
4/8/2020 13:35,7,7,8,-1,6,4,14
4/8/2020 10:40,6,6,7,-1,5,5,14
4/8/2020 9:50,5,7,6,-1,5,4,14
4/8/2020 10:25,6,7,7,-1,5,3,14
4/8/2020 9:20,7,7,8,-1,6,5,14
4/8/2020 10:10,6,7,6,-1,5,4,14
4/8/2020 9:00,5,7,7,-1,4,4,14
4/8/2020 9:00,6,7,7,-1,5,5,14
4/8/2020 9:05,6,7,8,-1,5,3,14
4/8/2020 11:40,6,6,7,-1,4,4,14
4/8/2020 9:05,5,7,8,-1,7,3,14
4/8/2020 9:15,7,8,6,-1,5,4,14
4/8/2020 8:50,7,8,7,-1,5,3,14
4/8/2020 10:55,7,8,7,-1,5,4,14
4/8/2020 10:45,6,7,7,-1,6,4,14
4/8/2020 9:15,6,6,7,-1,6,3,14
4/8/2020 9:50,5,7,6,-1,5,4,14
4/8/2020 9:00,6,7,6,-1,5,4,14
4/8/2020 10:40,5,7,6,-1,4,4,14
4/8/2020 10:00,5,7,6,-1,5,5,14
4/8/2020 10:50,6,7,8,-1,6,4,14
4/8/2020 9:10,6,7,7,-1,5,3,14
4/8/2020 9:15,6,7,6,-1,5,4,14
4/8/2020 8:55,7,6,7,-1,4,5,14
4/8/2020 9:15,6,7,8,-1,6,4,14
4/8/2020 9:40,6,8,5,-1,5,3,14
4/8/2020 9:30,5,7,8,-1,5,4,14
4/8/2020 8:45,6,7,7,-1,4,4,14
4/8/2020 9:00,6,9,7,-1,6,5,14
4/8/2020 9:15,7,7,6,-1,5,3,14
4/8/2020 8:55,7,7,8,-1,5,5,14
4/8/2020 9:00,5,6,6,-1,5,5,14
4/8/2020 9:15,6,6,6,-1,5,4,14
4/8/2020 10:10,6,7,7,-1,5,3,14
4/8/2020 10:05,7,9,5,-1,4,4,14
4/8/2020 9:25,6,8,7,-1,6,3,14
4/8/2020 11:05,6,8,7,-1,6,4,14
4/8/2020 8:45,6,6,7,-1,5,4,14
4/8/2020 8:45,5,7,7,-1,5,4,14
4/8/2020 12:15,7,6,7,-1,5,4,14
4/8/2020 8:40,5,5,7,-1,4,4,14
4/8/2020 8:55,7,8,7,-1,5,4,14
4/8/2020 8:45,6,7,7,-1,5,5,14
4/8/2020 13:20,4,8,6,-1,5,3,14
4/8/2020 8:40,6,7,7,-1,5,2,14
4/8/2020 9:20,6,7,7,-1,5,4,14
4/8/2020 9:50,7,9,7,-1,5,5,14
4/8/2020 9:35,6,7,6,-1,4,5,14
4/8/2020 8:45,5,7,8,-1,6,5,14
4/8/2020 9:10,7,7,6,-1,4,4,14
4/8/2020 8:40,5,8,7,-1,7,5,14
4/8/2020 8:35,6,6,6,-1,5,5,14
4/8/2020 9:25,7,7,8,-1,5,5,14
4/8/2020 9:00,8,7,8,-1,4,4,14
4/8/2020 11:50,6,7,7,-1,5,3,14
4/8/2020 8:55,5,6,7,-1,5,4,14
4/8/2020 9:20,6,8,8,-1,5,4,14
4/8/2020 9:10,7,7,7,-1,7,4,14
4/8/2020 9:05,6,9,7,-1,5,4,14
4/8/2020 10:00,5,7,6,-1,3,5,14
4/8/2020 9:15,5,7,7,-1,5,4,14
4/8/2020 11:10,6,8,7,-1,5,4,14
4/8/2020 9:10,7,7,6,-1,4,4,14
4/8/2020 8:50,6,6,7,-1,5,4,14
4/8/2020 10:50,5,6,6,-1,5,5,14
4/8/2020 9:35,6,7,8,-1,5,4,14
4/8/2020 8:40,6,7,8,-1,5,4,14
4/8/2020 10:25,6,7,8,-1,5,4,14
4/8/2020 8:35,8,7,6,-1,5,5,14
4/8/2020 8:50,6,7,7,-1,4,4,14
4/8/2020 8:45,6,7,5,-1,4,3,14
4/8/2020 8:50,8,8,7,-1,6,3,14
4/8/2020 8:35,6,7,7,-1,5,4,14
4/8/2020 9:10,5,7,7,-1,4,3,14
4/8/2020 9:20,6,7,7,-1,6,4,14
4/8/2020 10:00,7,8,7,-1,5,5,14
4/8/2020 9:15,6,7,6,-1,6,5,14
4/8/2020 8:50,6,7,9,-1,5,3,14
4/8/2020 9:10,6,7,8,-1,5,5,14
4/8/2020 9:55,7,6,7,-1,5,3,14
4/8/2020 10:30,6,7,7,-1,5,5,14
4/8/2020 8:35,5,6,7,-1,5,5,14
4/8/2020 10:20,6,8,7,-1,6,4,14
4/8/2020 9:35,6,7,7,-1,5,2,14
4/8/2020 12:25,5,7,7,-1,4,4,14
4/8/2020 9:50,7,8,8,-1,5,3,14
4/8/2020 9:15,5,7,8,-1,4,5,14
4/8/2020 9:05,7,7,8,-1,4,4,14
4/8/2020 8:40,6,8,7,-1,5,3,14
4/8/2020 11:45,6,6,5,-1,6,5,14
4/8/2020 12:50,6,6,8,-1,4,4,14
4/8/2020 8:40,6,7,7,-1,5,4,14
4/8/2020 10:10,5,8,8,-1,4,4,14
4/8/2020 11:15,5,7,7,-1,5,5,14
4/8/2020 9:00,5,7,8,-1,4,4,14
4/8/2020 10:00,7,6,7,-1,5,5,14
4/8/2020 10:35,7,6,7,-1,5,4,14
4/8/2020 10:05,5,8,7,-1,4,3,14
4/8/2020 9:25,6,7,6,-1,6,4,14
4/8/2020 8:45,7,7,7,-1,5,4,14
4/8/2020 9:10,6,6,7,-1,5,3,14
4/8/2020 9:05,5,8,7,-1,4,5,14
4/8/2020 11:25,6,8,7,2,5,4,14
4/8/2020 14:00,7,8,7,-1,4,4,14
4/8/2020 9:00,6,7,7,-1,5,3,14
4/8/2020 11:15,7,6,7,-1,5,4,14
4/8/2020 9:05,7,7,6,-1,6,3,14
4/8/2020 9:20,5,7,7,-1,6,4,14
4/8/2020 8:50,6,8,7,-1,5,5,14
4/8/2020 8:50,5,7,7,-1,5,5,14
4/8/2020 10:15,6,7,7,-1,4,3,14
4/8/2020 10:30,6,7,8,-1,5,3,14
4/8/2020 10:20,5,7,6,-1,4,4,14
4/8/2020 9:15,6,7,7,-1,5,3,14
4/8/2020 8:55,5,7,7,-1,5,4,14
4/8/2020 8:40,7,6,8,-1,4,5,14
4/8/2020 9:15,5,7,8,-1,5,5,14
4/8/2020 9:50,5,6,7,-1,5,5,14
4/8/2020 9:55,5,6,6,-1,5,3,14
4/8/2020 9:10,6,7,6,-1,5,4,14
4/8/2020 8:50,4,8,7,-1,6,5,14
4/8/2020 8:55,5,7,7,-1,4,3,14
4/8/2020 8:55,8,8,7,-1,6,4,14
4/8/2020 10:30,6,7,6,-1,5,5,14
4/8/2020 10:15,6,7,7,-1,5,2,14
4/8/2020 10:25,7,7,6,-1,4,4,14
4/8/2020 9:15,5,6,8,-1,5,3,14
4/8/2020 8:55,7,7,7,-1,5,5,14
4/8/2020 9:10,6,6,6,-1,6,4,14
4/8/2020 9:40,5,7,7,-1,6,4,14
4/8/2020 8:55,6,6,6,-1,6,4,14
4/8/2020 10:20,7,7,6,-1,5,3,14
4/8/2020 18:30,7,7,7,-1,5,2,14
4/8/2020 8:45,6,8,7,-1,6,2,14
4/8/2020 8:40,6,7,8,-1,5,5,14
4/8/2020 9:20,6,7,7,-1,6,2,14
4/8/2020 9:20,7,8,7,-1,6,4,14
4/8/2020 8:50,5,7,6,-1,5,3,14
4/8/2020 10:05,7,7,6,-1,5,4,14
4/8/2020 9:00,7,5,7,-1,6,4,14
4/8/2020 9:00,6,7,8,-1,3,4,14
4/8/2020 8:45,6,7,8,-1,4,3,14
4/8/2020 8:45,6,8,7,-1,5,4,14
4/8/2020 9:50,6,6,7,-1,3,3,14
4/8/2020 11:00,5,7,8,-1,5,3,14
4/8/2020 10:45,7,8,7,-1,5,4,14
4/8/2020 9:40,6,7,7,-1,4,5,14
4/8/2020 9:10,5,6,7,-1,7,4,14
4/8/2020 10:30,7,7,6,-1,5,3,14
4/8/2020 8:40,7,8,6,-1,3,5,14
4/8/2020 9:25,6,7,8,-1,5,3,14
4/8/2020 8:45,7,8,7,-1,4,3,14
4/8/2020 9:10,6,7,7,-1,5,4,14
4/8/2020 10:45,6,7,7,-1,5,3,14
4/8/2020 9:45,6,7,8,-1,5,3,14
4/8/2020 8:40,6,7,6,-1,4,5,14
4/8/2020 12:30,7,6,7,-1,4,5,14
4/8/2020 10:35,6,6,8,-1,4,5,14
4/8/2020 9:50,7,7,6,-1,5,4,14
4/8/2020 8:50,6,9,7,-1,6,5,14
4/8/2020 8:55,6,7,7,-1,5,4,14
4/8/2020 15:25,6,6,8,-1,4,4,14
4/8/2020 9:15,6,7,7,-1,5,4,14
4/8/2020 9:00,5,8,6,-1,6,4,14
4/8/2020 10:15,7,7,8,-1,5,4,14
4/8/2020 9:10,5,7,7,-1,5,4,14
4/8/2020 10:35,7,8,7,-1,4,3,14
4/8/2020 9:50,6,8,7,-1,5,3,14
4/8/2020 8:45,5,6,7,-1,5,4,14
4/8/2020 9:10,5,7,7,-1,5,5,14
4/8/2020 11:05,5,6,8,-1,5,4,14
4/8/2020 8:40,6,7,7,-1,4,4,14
4/8/2020 8:55,5,7,6,-1,5,4,14
4/8/2020 9:25,6,6,7,-1,6,4,14
4/8/2020 9:10,6,6,7,-1,4,6,14
4/8/2020 9:45,5,7,7,-1,6,5,14
4/8/2020 8:55,6,7,7,-1,5,4,14
4/8/2020 10:05,6,8,6,-1,6,4,14
4/8/2020 9:10,6,5,8,-1,6,4,14
4/8/2020 9:00,5,6,6,-1,5,5,14
4/8/2020 9:25,5,6,7,-1,4,3,14
4/8/2020 9:40,6,7,7,-1,5,4,14
4/8/2020 11:30,6,8,7,-1,5,6,14
4/8/2020 10:05,7,8,6,-1,5,4,14
4/8/2020 9:45,7,7,6,-1,5,4,14
4/8/2020 9:25,7,7,7,-1,5,4,14
4/8/2020 9:45,6,7,8,-1,4,3,14
4/8/2020 10:10,6,7,7,-1,4,4,14
4/8/2020 9:00,5,7,6,-1,5,3,14
4/8/2020 10:30,7,6,6,-1,5,3,14
4/8/2020 9:10,5,7,9,-1,6,4,14
4/8/2020 9:25,5,7,7,-1,6,4,14
4/8/2020 9:20,7,7,6,-1,5,4,14
4/8/2020 9:20,5,7,7,-1,6,4,14
4/8/2020 9:00,6,6,7,-1,6,5,14
4/8/2020 10:50,5,6,7,-1,5,3,14
4/8/2020 10:15,6,5,7,-1,3,4,14
4/8/2020 9:25,5,7,7,-1,4,4,14
4/8/2020 9:20,6,6,7,-1,5,3,14
4/8/2020 9:00,6,7,7,-1,5,4,14
4/8/2020 8:45,6,7,6,-1,5,5,14
4/8/2020 9:15,5,5,6,-1,7,3,14
4/8/2020 11:40,7,7,7,-1,4,3,14
4/8/2020 13:05,5,6,7,-1,6,3,14
4/8/2020 9:45,7,7,6,-1,6,5,14
4/8/2020 8:40,6,6,6,-1,6,5,14
4/8/2020 8:45,6,8,6,-1,5,5,14
4/8/2020 9:15,6,8,7,-1,4,3,14
4/8/2020 9:45,5,7,6,-1,5,4,14
4/8/2020 12:50,6,8,8,-1,6,4,14
4/8/2020 10:05,6,8,8,-1,6,4,14
4/8/2020 8:55,6,7,6,-1,4,5,14
4/8/2020 13:35,7,7,7,-1,5,4,14
4/8/2020 10:25,6,7,8,-1,4,3,14
4/8/2020 8:50,6,7,6,-1,5,3,14
4/8/2020 8:50,5,6,7,-1,4,4,14
4/8/2020 8:40,7,7,6,-1,5,4,14
4/8/2020 9:30,7,7,7,-1,5,4,14
4/8/2020 9:45,6,6,7,-1,6,2,14
4/8/2020 9:50,6,7,7,-1,5,4,14
4/8/2020 10:45,6,7,7,-1,7,5,14
4/8/2020 9:10,7,8,6,-1,5,4,14
4/8/2020 8:55,5,8,8,-1,6,4,14
4/8/2020 9:00,6,8,7,-1,5,4,14
4/8/2020 9:05,7,6,6,-1,5,3,14
4/8/2020 9:20,6,7,8,-1,5,4,14
4/8/2020 10:10,4,8,7,-1,5,4,14
4/8/2020 9:45,5,7,7,-1,4,4,14
4/8/2020 10:45,5,8,7,-1,5,3,14
4/8/2020 10:35,7,6,8,-1,4,5,14
4/8/2020 9:30,7,7,7,-1,5,2,14
4/8/2020 9:05,6,7,6,-1,5,4,14
4/8/2020 9:05,6,7,7,-1,6,4,14
4/8/2020 11:40,6,6,6,-1,4,5,14
4/8/2020 9:50,5,7,6,-1,5,3,14
4/8/2020 9:05,6,7,7,-1,6,3,14
4/8/2020 10:00,6,7,7,-1,5,4,14
4/8/2020 8:45,6,7,7,-1,6,4,14
4/8/2020 8:50,6,8,6,-1,4,5,14
4/8/2020 9:10,6,8,7,-1,6,3,14
4/8/2020 9:05,6,7,7,-1,5,4,14
4/8/2020 9:25,5,7,8,-1,6,3,14
4/8/2020 9:00,5,7,7,-1,4,4,14
4/8/2020 9:25,6,7,7,-1,5,5,14
4/8/2020 9:55,5,8,7,-1,5,2,14
